,id,channel_name,title,keyword,published_at,VideoViews
1302,DtPazxRW64Q,Fox News,Biden adviser: No one ever said inflation wasn't happening,Inflation,2022-07-30T05:30:02Z,23860
1303,zhZCpUjXw-8,Fox News,Tucker Carlson: This resulted in historic inflation #shorts,Inflation,2022-07-30T05:15:06Z,201990
1304,VKt2OyGgKHA,Fox News,This is an extremely dangerous regime: China expert,Extremism,2022-07-30T05:00:09Z,201445
1305,wNE38WWh9Iw,Fox News,Sean Hannity: This bill does nothing to decrease inflation,Inflation,2022-07-30T02:15:04Z,51491
1306,Rtjc3HIvFkY,Fox News,Pavlich: Democrats are living by their own rules now on illegal immigration,Immigration,2022-07-29T23:00:16Z,622072
1307,mKYi3TvX1U8,Fox News,Biden adviser defends the president’s economy,Economy,2022-07-29T10:30:08Z,30827
1308,BMM_mYNcQJQ,Fox News,Billionaire investor warns US can't keep spending and bring down inflation,Inflation,2022-07-29T10:00:06Z,22127
1309,JihOx9ZKixc,Fox News,This has crushed our economy: Sen. Hagerty,Economy,2022-07-29T09:45:00Z,13030
1310,1IqBE0dWghc,Fox News,"Here's the latest on a recession, inflation and a billion-dollar spending package",Inflation,2022-07-29T07:00:01Z,29348
1311,tPvIp9fAmqk,Fox News,President Biden delivers remarks on economy following recession news,Economy,2022-07-28T19:15:17Z,87207
1312,jwH_c2waRqA,Fox News,Treasury Secretary Yellen holds press conference on state of US economy,Economy,2022-07-28T18:04:31Z,30657
1313,9hvwb3ehJpg,Fox News,Biden delivers remarks on the Inflation Reduction Act of 2022,Inflation,2022-07-28T17:30:49Z,46362
1314,s50ntK6z76U,Fox News,"Sen. Kennedy: Bottom line, the economy sucks",Economy,2022-07-28T16:45:01Z,436849
1315,0JChcyC48c8,Fox News,"If you do extreme things, they might view you as an extremist: Karl Rove",Extremism,2022-07-28T09:30:01Z,20815
1316,cIfGC1ZHN18,Fox News,Inflation now hitting your favorite fast food,Inflation,2022-07-28T06:45:01Z,71181
1317,F2smxOvbqWc,Fox News,Glenn Greenwald: This is the new 'war on terror',Terrorism,2022-07-28T05:30:11Z,56759
1318,9MjChbBSRX4,Fox News,Recession concerns: Americans sound off on the economy,Economy,2022-07-28T05:08:17Z,14595
1319,__ZnvylWEYY,Fox News,US economy cannot recover growth until inflation lowers: Larry Kudlow,Economy,2022-07-27T21:30:02Z,58388
1320,QgRvI9GY8uw,Fox News,Furious farmer sends message to Biden over crippling inflation,Inflation,2022-07-27T14:00:15Z,126434
1321,Q2N_QczbAJo,Fox News,Recession concerns: Americans sound off on the economy,Economy,2022-07-27T11:00:16Z,29138
1322,m_MaZfNWNCw,Fox News,Sen John Kennedy sounds off on Biden crises as president returns from COVID protocol,Covid,2022-07-27T02:00:10Z,249017
1323,bxbrUHbK0CA,Fox News,"Americans care about 'inflation, inflation, inflation': Barrasso",Inflation,2022-07-26T21:30:03Z,24546
1324,ep3R896RuHk,Fox News,Tammy Bruce: This is ‘daily terrorism’ against Americans,Terrorism,2022-07-26T19:45:02Z,249305
1325,ea4zcqUkPFU,Fox News,America hasn't made any progress under Joe Biden: John Rich | Fox Across America,Rich,2022-07-26T19:00:25Z,67798
1326,oShWpAhFhJw,Fox News,Republican AGs urge Google not to censor pro-life pregnancy centers,Pregnancy,2022-07-26T13:45:03Z,30910
1327,R68rhrNwn5k,Fox News,Critics blast Biden for typo in tweet praising slight drop in gas prices,Gas,2022-07-26T13:00:23Z,78813
1328,c1gmojryuts,Fox News,Illegal immigrant 'gotaways' surging at the border,Immigration,2022-07-26T00:30:10Z,45387
1329,oRd8T8sVsWE,Fox News,We need more Republicans to say climate change is real: Jessica Tarlov,Climate,2022-07-25T23:45:00Z,217018
1330,tTr_I4IA74M,Fox News,Heckler confronts Jill Biden: 'You owe us gas money',Gas,2022-07-25T18:00:31Z,468180
1331,k68BnVuiGR0,Fox News,Al Gore slammed for shocking remark about climate 'deniers',Climate,2022-07-25T15:00:23Z,222527
1332,jiQYRTuTW_g,Fox News,How is President Biden responding after testing positive for COVID?,Covid,2022-07-24T23:15:02Z,74940
1333,_aCvrxzdYyo,Fox News,Democrat ripped for defending Biden's climate agenda,Climate,2022-07-24T19:00:11Z,53626
1334,j1cGggYZ_G8,Fox News,Biden 'doing better' after COVID diagnosis,Covid,2022-07-24T17:00:22Z,29539
1335,FuuUc4MNLSA,Fox News,Gas prices falling 'nothing to celebrate': Republican strategist,Gas,2022-07-23T22:30:03Z,31888
1336,BqGp0OIkoeM,Fox News,"Climate crisis, inflation need ‘yes and’ solutions: Rep. Houlahan",Inflation,2022-07-23T21:48:30Z,19921
1337,BqGp0OIkoeM,Fox News,"Climate crisis, inflation need ‘yes and’ solutions: Rep. Houlahan",Climate,2022-07-23T21:48:30Z,19921
1338,xmB0pi4U-20,Fox News,Biden’s climate plan is ‘inefficient’ with ‘unintended consequences’: economist,Climate,2022-07-23T21:00:32Z,50434
1339,FwzLbE4rkQM,Fox News,Fauci: ‘Nothing wrong’ with Biden ‘trying to get work done’ with COVID,Covid,2022-07-23T20:00:07Z,39303
1340,_1Nr5rw0Bb0,Fox News,"Amid soaring inflation, Biden is insulting the American people: David Webb",Inflation,2022-07-23T16:00:31Z,675568
1341,_jJRqbrGe_A,Fox News,'The Five' react to the media's double-standard on Biden and Trump getting COVID,Covid,2022-07-22T23:15:02Z,832334
1342,9XmG1yqshVc,Fox News,Karine Jean-Pierre and COVID Coordinator Dr. Ashish Jha update Biden's health at the White House.,Covid,2022-07-22T20:59:19Z,36927
1343,0OJrnl3BNMs,Fox News,Media does '180-degree turn' on Biden getting COVID,Covid,2022-07-22T13:30:01Z,1476082
1344,RSjZcQLnZhs,Fox News,Here's how the Left's climate 'misinformation' hurts average Americans | Will Cain Podcast,Climate,2022-07-22T10:30:06Z,33008
1345,9JuOeZUe4lU,Fox News,Tucker Carlson: How did Nancy Pelosi get so rich? #shorts,Rich,2022-07-22T05:00:03Z,4262224
1346,uFyErwGcgqA,Fox News,Tulsi Gabbard responds to Pelosi's denials of giving family market advice,Market,2022-07-22T02:15:03Z,1454378
1347,uEkWH1dGTHk,Fox News,Doctors assess Biden's COVID diagnosis: 'He is at risk',Covid,2022-07-21T17:00:37Z,520478
1348,jBjDGYv4hfM,Fox News,President Biden tests positive for COVID,Covid,2022-07-21T14:47:55Z,203453
1349,W4cqPfjFShc,Fox News,Democrats are running away from Biden's inflation | Guy Benson Show,Inflation,2022-07-21T09:30:10Z,111975
1350,79C-vCsgOOc,Fox News,"Immigrants bused from Texas and Arizona welcome in nation's capital, say residents",Immigration,2022-07-21T07:00:02Z,112409
1351,k7slIBO_AkM,Fox News,Biden ready to declare a climate emergency as Democrats turn on Manchin,Climate,2022-07-21T03:30:16Z,64555
1352,Wcipeosx80U,Fox News,'The Five' reacts to liberals bashing a 'good Samaritan' with a gun,Gun,2022-07-20T22:00:24Z,1448834
1353,1QIbo3nwLQ4,Fox News,President Biden delivers remarks on climate crisis from Massachusetts power station,Climate,2022-07-20T19:05:20Z,48372
1354,Uf6wTwMpj38,Fox News,Climate czar John Kerry accused of hypocrisy over private jet emissions,Climate,2022-07-20T15:30:06Z,91795
1355,QOuF7MuLzGw,Fox News,CNN gushing over slight decrease in gas prices,Gas,2022-07-20T12:30:17Z,67648
1356,cSg6q4hVr5o,Fox News,Tucker Carlson: Huge immigration crisis 'making up the difference' of American fertility decline,Immigration,2022-07-20T10:15:02Z,60676
1357,_DntRvQ5h6g,Fox News,Laura Ingraham: Now any heat wave is ‘evidence’ of climate change,Climate,2022-07-20T03:30:16Z,166710
1358,27aJxcGSpZQ,Fox News,Kamala Harris compares abortion ruling to slavery #shorts,Abortion,2022-07-19T23:55:47Z,64613
1359,v-0vQXT3z20,Fox News,"White House senior energy adviser talks gas prices, more",Gas,2022-07-19T22:15:02Z,56558
1360,NmvZT7Hdk3Q,Fox News,Biden official grilled over taking credit for gas price drop,Gas,2022-07-19T19:00:30Z,460101
1361,3SmBronaLjU,Fox News,White House mocked for 'bragging' about $4.50 gas,Gas,2022-07-19T17:30:01Z,285895
1362,UcDg_Bt8HKo,Fox News,"Hero civilian shoots, kills Indiana mall gunman",Shooting,2022-07-18T14:15:02Z,285241
1363,3LU-PrIa-K4,Fox News,Pete Buttigieg slammed over promoting electric cars to combat surging gas prices,Gas,2022-07-18T12:00:02Z,467085
1364,B5vB58irgEk,Fox News,Steve: Left-wing Extremism must be defeated,Extremism,2022-07-18T03:15:00Z,125668
1365,T6BTmr9FMfQ,Fox News,NASCAR driver Bobby East stabbed to death at California gas station,Gas,2022-07-17T12:30:17Z,840102
1366,AeGyphTWwtQ,Fox News,Ukrainian civilians being targeted by Putin’s ‘terror’: Ukrainian ambassador to the U.S.,Terrorism,2022-07-16T21:00:07Z,60060
1367,Gdn-qb_BS9I,Fox News,Economists should go back and rethink inflation: Kenny Polcari,Inflation,2022-07-16T19:00:04Z,46691
1368,WYHetuDUu1U,Fox News,Gen. Perkins on oil and Saudi Arabia: ‘This is an eternal issue for modern economies’,Economy,2022-07-16T18:00:23Z,28759
1369,pQtiBOIw_LE,Fox News,US farmers getting hit from all sides over Biden inflation: GOP senator,Inflation,2022-07-16T14:00:53Z,81038
1370,tcBK31Q7GFo,Fox News,Rep. McCarthy on inflation: This is the ‘Pelosi pay cut’,Inflation,2022-07-15T15:15:04Z,211840
1371,WLwN1rBhOV0,Fox News,Biden adviser debates Martha MacCallum on inflation,Inflation,2022-07-15T08:00:22Z,118845
1372,V08tNp5PNI4,Fox News,Climate activists step up tire-slashing operation,Climate,2022-07-14T21:45:02Z,403364
1373,c_ZINn2193Q,Fox News,Larry Kudlow on latest inflation reports: 'I don't see any good news',Inflation,2022-07-14T17:15:04Z,92768
1374,DbJ8S2IJzVE,Fox News,Rubio: Democrats' whole agenda is for rich liberals,Rich,2022-07-14T15:00:09Z,55937
1375,tNbyaG-qGWE,Fox News,Hugh Hewitt: Inflation will be the reason Democrats 'get wiped out',Inflation,2022-07-14T08:15:02Z,82518
1376,IIPvQb_Gma8,Fox News,Alleged rapist of 10-year-old in Ohio is illegal immigrant,Immigration,2022-07-14T07:30:06Z,322557
1377,p5TQ9pQTX14,Fox News,'The Five': Biden under fire for 40-year record inflation as he defends latest poll numbers,Inflation,2022-07-13T22:15:01Z,700962
1378,YIGn4rUo7Fw,Fox News,Senate Republicans hold a press conference on Biden's stealth tax and 'record' inflation,Inflation,2022-07-13T18:38:23Z,140708
1379,e5t5x-dZl44,Fox News,Murray: Climate activists are moving 'too far too fast',Climate,2022-07-13T14:45:04Z,72484
1380,Fo8Sj302N9w,Fox News,Inflation hits new 40-year high: 'Out of control',Inflation,2022-07-13T13:15:00Z,132141
1381,Fe8s31i_QTc,Fox News,Sen. Hawley discusses viral hearing moment with prof over 'people with a capacity for pregnancy',Pregnancy,2022-07-13T06:30:03Z,1308118
1382,XI2FarnB_us,DailyWire+,Russell Brand on Religion | @RussellBrand,Religion,2023-03-18T17:00:14Z,373094
1383,KSowkZo1YTg,DailyWire+,"""It's Coming Out At the Perfect Time"": John Rich Discusses His New Song ""Progress""",Rich,2022-07-26T17:15:00Z,53360
1384,AWixt2rNzu8,DailyWire+,Heroes & Villains: The Stars of Terror on the Prairie,Terrorism,2022-07-01T00:30:08Z,45431
1385,FMXUpTTpUNQ,DailyWire+,Taking the Reins: Producers Behind Terror on the Prairie,Terrorism,2022-06-29T00:00:09Z,10445
1386,Aph1n8Ac6Po,DailyWire+,"Terror On the Prairie: Stunts, Guns & Special Effects",Terrorism,2022-06-23T23:30:08Z,23275
1387,Aph1n8Ac6Po,DailyWire+,"Terror On the Prairie: Stunts, Guns & Special Effects",Gun,2022-06-23T23:30:08Z,23275
1388,FMzYHjKjGg0,DailyWire+,"""It's Unreal"": Cowboy Cerrone Reflects On Filming ""Terror on the Prairie""",Terrorism,2022-06-22T00:19:40Z,21826
1389,2BlGeKFEX1M,DailyWire+,GINA IS BACK | Terror on the Prairie,Terrorism,2022-06-14T15:35:51Z,5417434
1390,3ytPyHJjsh0,DailyWire+,"OFFICIAL TRAILER | ""Terror On the Prairie""",Terrorism,2022-06-02T02:19:21Z,1210642
1391,MQd3PXJRbk0,DailyWire+,The COVERUP Going On Inside Of Abortion Clinics | Choosing Death Documentary Sneak Peak,Abortion,2022-05-14T01:00:05Z,32565
1392,sDCM0TPTDoI,DailyWire+,The SHOCKING Story of Abortion Survivor Claire Culwell | Choosing Death Documentary Sneak Peak,Abortion,2022-05-13T23:32:34Z,39217
1393,rzgwIvfQGRQ,DailyWire+,OFFICIAL TRAILER | “Choosing Death: The Legacy of Roe”,Roe,2022-05-12T13:52:31Z,315659
1394,Ryfzp5h5HEg,DailyWire+,Terror on The Prairie | Starring Gina Carano & Cowboy Cerrone,Terrorism,2022-05-08T01:26:24Z,138109
1395,9ySzcI1POFQ,DailyWire+,Asking New Yorkers if the Ukraine War Changed Their Opinion on Guns,Gun,2022-04-02T17:00:05Z,216347
1396,4qUwGj3lXWM,DailyWire+,Why Have Gas Prices SKYROCKETED?,Gas,2022-04-02T13:15:00Z,51272
1397,JVQeicBftmQ,DailyWire+,How Left-wing Covid Narratives INFILTRATED Churches,Covid,2022-04-01T18:27:49Z,128397
1398,F_pRtd0q_4k,DailyWire+,Patrick Warburton Makes Fun of California's COVID Lockdowns | Adam Carolla Truth Yeller,Covid,2022-03-23T21:55:45Z,60298
1399,LNz7FbC-mGQ,DailyWire+,Anti-Gun BLM Advocate Accused of shooting political candidate,Shooting,2022-02-24T21:35:47Z,40058
1400,q1bFOjjb3so,DailyWire+,Do men belong in the pro-life movement?,Pro-life,2022-02-13T18:30:45Z,96359
1401,zCYVBMXI8zw,DailyWire+,Terror on the Prairie | Official Teaser Trailer,Terrorism,2022-02-11T03:49:27Z,1604409
1402,6nQtWfsTNns,DailyWire+,Biden’s Biggest Flip-Flops and Broken Promises on COVID,Covid,2022-01-14T22:03:05Z,37455
1403,8m8D8Bhn2A0,DailyWire+,Jay Leno on Fauci's Fat Covid Soldiers | Adam Carolla Truth Yeller,Covid,2021-11-24T23:30:20Z,104049
1404,KhvvtXeFbhk,DailyWire+,The Real Story of Antifa: How Andy Ngo Exposed the Domestic Terrorism Group,Terrorism,2021-11-03T15:10:27Z,91414
1405,IvmM3x9rgdk,DailyWire+,McAuliffe-Linked Law Firm Fighting Virginia Student Who Said She Was Raped,Rape,2021-10-28T15:10:29Z,32498
1406,qRtVgsHiWyA,DailyWire+,A Georgia Town Required Everyone to Own a Gun. Here’s What Happened.,Gun,2021-10-09T18:00:11Z,302780
1407,X-jmOts8Jr0,DailyWire+,We’re not complying with Biden’s new COVID mandate. Here’s why.,Covid,2021-09-10T02:18:33Z,923242
1408,6iq-GJzItZs,DailyWire+,Is China to Blame for the COVID Pandemic?,Covid,2021-06-29T15:48:39Z,63727
1409,lmS3ntxh3Ic,DailyWire+,Raising Money For Islamic Terrorism On A College Campus,Terrorism,2021-05-26T15:22:51Z,147342
1410,6vBoJ7L5irk,DailyWire+,Extreme COVID Mask and Social Distancing ARRESTS,Extremism,2021-04-03T16:41:34Z,206454
1411,6vBoJ7L5irk,DailyWire+,Extreme COVID Mask and Social Distancing ARRESTS,Covid,2021-04-03T16:41:34Z,206454
1412,cBEmK39XFYQ,DailyWire+,Law Enforcement Expert Details the Six Steps to Survive a Mass Shooting,Shooting,2021-02-06T18:24:56Z,23873
1413,dLLJlk6b9RA,DailyWire+,Mass Shooting Safety Expert Breaks Down Scenes From ‘Run Hide Fight',Shooting,2021-01-16T20:55:57Z,161143
1414,mVcQMdSes3A,DailyWire+,COVID Hope: Important Progress In the Fight To Return To Normal Life,Covid,2020-11-24T01:16:49Z,42418
1415,m0xQnlGBiMY,DailyWire+,Trump and Biden CLASH Over Mask Mandates and COVID Policy,Covid,2020-09-30T01:59:59Z,27777
1416,8RGQmvXsCnQ,DailyWire+,President Trump and Joe Biden SPAR Over Obamacare,Obamacare,2020-09-30T01:51:46Z,29062
1417,uvBpx7wtdrc,DailyWire+,Joe Biden Gives a Speech in a Delaware Corn Field; Calls Trump a “Climate Arsonist”,Climate,2020-09-16T00:31:09Z,24515
1418,lw-wUnHiwcg,DailyWire+,HYPOCRISY: Dems Criticize Trump On COVID Response While IGNORING Their Own Actions; Shapiro Responds,Covid,2020-09-11T00:01:03Z,54754
1419,7yrwm-h_xsE,DailyWire+,Child Suspended From Virtual School Over Toy Gun,Gun,2020-09-09T23:40:44Z,60013
1420,pL2-ZcPlXu4,DailyWire+,UH OH: Pelosi CAUGHT Inside Salon Despite COVID Guidelines; Shapiro Reacts,Covid,2020-09-02T22:00:15Z,65939
1421,jPmkJ7EaTIw,DailyWire+,BLM Protests Erupt In Los Angeles After South LA Police Shooting,Shooting,2020-09-01T22:50:55Z,340846
1422,kL6X6OYN4fg,DailyWire+,Narrative-Busting Details Emerge in Kenosha Shooting,Shooting,2020-08-29T01:13:20Z,828292
1423,P21rUAVZ37k,DailyWire+,The Media Narrative On The Jacob Blake Shooting Begins To Crumble,Shooting,2020-08-27T23:02:41Z,70274
1424,S3YpKXBMUI0,DailyWire+,The Media Narrative In The Jacob Blake Shooting Begins To Crumble | The Matt Walsh Show Ep. 552,Shooting,2020-08-27T18:00:12Z,289414
1425,Tbs4QdTCtDs,DailyWire+,WRECKING The Media's Coverage Of Kenosha Shooting,Shooting,2020-08-25T22:00:06Z,52453
1426,vlkzC2b4oZE,DailyWire+,Here's What The Media Won't Consider About The Wisconsin Police Shooting,Shooting,2020-08-25T00:00:07Z,79988
1427,OceRVJLxEoM,DailyWire+,"What We Know About The Police Shooting In Kenosha, Wisconsin",Shooting,2020-08-24T23:00:03Z,162673
1428,jtyELAJKQO8,DailyWire+,The Truth About The Police Shooting In Wisconsin | The Matt Walsh Show Ep. 549,Shooting,2020-08-24T18:00:12Z,68504
1429,Du_onafs-5U,DailyWire+,WALSH: It’s Officially Time To Label BLM A Domestic Terror Group,Terrorism,2020-08-19T00:30:00Z,34114
1430,-YQA6OSH3x0,DailyWire+,Woman BLAMES Father's COVID Death On Trump At DNC Convention,Covid,2020-08-18T21:00:00Z,314408
1431,qMoCfdA6IF0,DailyWire+,It’s Officially Time To Label BLM A Domestic Terror Group | The Matt Walsh Show Ep. 545,Terrorism,2020-08-18T18:00:10Z,52116
1432,kDKMUYxC-jI,DailyWire+,WALSH: Why Planned Parenthood Should Be Dissolved Instead of the NRA,NRA,2020-08-07T23:30:03Z,27465
1433,9Ox1p3aggWI,DailyWire+,HOAX: Professor Fakes Death From Covid To Push Agenda; Shapiro Responds,Covid,2020-08-06T23:45:00Z,52308
1434,DYJfH2TrhP0,DailyWire+,"Genius Woman Says America Is Too Violent, Moves To Mexico | The Matt Walsh Show Ep. 536",Mexico,2020-08-05T18:00:10Z,85455
1435,pLkx96GwZps,DailyWire+,INSANE: Police ARREST Pro-Life Activists In Front Of Planned Parenthood,Pro-life,2020-08-03T23:59:20Z,81837
1436,c6qlgHom1GU,DailyWire+,Are We Now In A Covid Panic? | The Ben Shapiro Show Ep. 1065,Covid,2020-08-03T17:00:12Z,244869
1437,5NZDS9GUHJk,DailyWire+,"Kanye West Gives Impassioned Anti-Abortion Speech: ""My Dad Wanted To Abort Me""",Abortion,2020-07-20T23:45:01Z,86361
1438,uC0_G1WF8-s,DailyWire+,How China CHEATS in the Global Economy,Economy,2020-07-17T23:04:25Z,39841
1439,z9_Rpp7chPw,DailyWire+,"Trump DEFENDS ""Gun Couple"" And CRUSHES Reporter's Question",Gun,2020-07-15T21:34:01Z,213061
1440,AMQAFvW-fVg,DailyWire+,"If We Don't Close Schools For The Flu, Why For COVID? | The Matt Walsh Show Ep. 520",Covid,2020-07-14T18:00:13Z,104156
1441,MAhOtIC8q_Q,DailyWire+,Here is THE TRUTH about Police Shootings in America...,Shooting,2020-07-09T00:30:01Z,38968
1442,L3YDDDhCIno,DailyWire+,Covid Is The Campaign | The Michael Knowles Show Ep. 572,Covid,2020-07-01T16:00:11Z,74388
1443,W7P2E9yStx4,DailyWire+,Supreme Court Strikes Down Louisiana Abortion Restrictions,Abortion,2020-07-01T00:00:03Z,27158
1444,Qze9fGnqmSg,DailyWire+,@BenShapiro SLAMS Justice Roberts For STRIKING DOWN Another Pro-Life Law,Pro-life,2020-06-30T20:24:06Z,30530
1445,R1OuCAHFGCI,DailyWire+,BACKFIRE: Violence Erupts Inside CHAZ/CHOP; Shootings Increase In NY,Shooting,2020-06-22T21:00:15Z,153740
1446,TTmwNFQs8oo,DailyWire+,"Atlanta Riots Over Justified Police Shooting Of An Armed, Violent Man | The Matt Walsh Show Ep. 504",Shooting,2020-06-15T18:00:12Z,45862
1447,yyOUV4HsFrw,DailyWire+,Leftism Is A Religion Of Self-Loathing | The Matt Walsh Show Ep. 498,Religion,2020-06-05T18:00:12Z,62864
1448,LrEenld07e0,DailyWire+,The Religion Of Wokeness | The Ben Shapiro Show Ep. 1024,Religion,2020-06-04T17:00:12Z,146483
1449,_O-u1SwatAk,DailyWire+,MEDIA HYPOCRISY: NY Governor Cuomo Gets Royal Treatment while CNN Ignores Covid Death Count,Covid,2020-05-23T16:30:01Z,37445
